year,set_name,cards_missing_images,set_adds_last_90_days,set_adds_all_time,set_unique_collectors,set_wishlist_adds
2024,2024 SkyBox Metal Universe Marvel Avengers - Retro Precious Metal Gems Purple,46,0,0,0,0
2012,2012 Upper Deck Marvel Beginnings S2 - Breakthrough Issues,45,0,0,0,0
2022,2022 Upper Deck Marvel Unbound - Sketches 5x7,1,0,0,0,0
2024,2024 Finding Unicorn Marvel Comics Universe Evolution - Comics Puzzle A,9,0,0,0,0
2026,Fantastic Science Autographs - SuperFractor,12,0,0,0,0
2023,2023 Kakawow Phantom Disney 100 Marvel - Fireworks,72,0,0,0,0
2022,2022 Upper Deck Allure Marvel Studios - Movie Posters,20,0,0,0,0
2024,2024 Finding Unicorn Marvel Comics Universe Evolution - Comics Puzzle B,9,0,0,0,0
2016,2016 Upper Deck Marvel Masterpieces - What If... - Autograph,1,0,0,0,0
2026,Finest Autographs - Gold Refractor,13,0,0,0,0
2025,2025 Topps Chrome Marvel - Clawed Chrome Red Refractor,100,0,0,0,0
2022,2022 Upper Deck Allure Marvel Studios - Sketch Vertical,1,0,0,0,0
2026,Superfractor 1/29,1,0,0,0,0
2025,2025 Kakawow Phantom Marvel Rivals - Silver,37,0,0,0,0
2014,2014 Upper Deck Marvel Premier - Code Name Printing Plates Black,42,0,0,0,0
2021,2021 Upper Deck Marvel Black Diamond - Polished Patches Puzzles Manufactured Relics,42,0,0,0,0
2015,2015 Rittenhouse Marvel: Agents of S.H.I.E.L.D. Season 2 - Costumes,17,0,0,0,0
2023,2023 Upper Deck Marvel Anime Vol. 2 - Capsule Cards World Level Event,5,0,0,0,0
2026,Born on the 4th of July,4,0,0,0,0
2026,It's Clobberin' Time - Gold,20,0,0,0,0
2026,Marvel Reflections,5,0,0,0,0
2015,2015 Upper Deck Marvel Vibranium - Rookie Heroes Printing Plates Yellow,10,0,0,0,0
2024,2024 Topps Chrome Marvel - Spider-man Gold Gold Refractor,1,0,0,0,0
2019,2019 Upper Deck Marvel Studios The First Ten Years - Eclectic Collection Relics,5,0,0,0,0
2025,2025 Topps Chrome Marvel - Future Stars SuperFractor,8,0,0,0,0
2024,2024 Upper Deck Marvel Spider-Man Renditions - Marvel Universe Impel Printing Plates Yellow,2,0,0,0,0
2017,2017 Upper Deck Marvel Cinematic Universe - Red Foil,82,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Rainbow Variants,18,0,0,0,0
2015,2015 Fleer Retro Marvel - 1995 Flair Marvel Metal Blaster Precious Metal Gems Red,1,0,0,0,1
2024,2024 Upper Deck Marvel Guardians of the Galaxy Vol 3 - 2024 Upper Deck Marvel Guardians of the Galaxy Vol 3,2,0,0,0,0
2019,2019-20 Upper Deck Marvel Annual - Humble Beginnings Printing Plates Black,10,0,0,0,0
2025,2025 Topps Chrome Marvel - Classic Comic Book Covers Red Wave Refractor,10,0,0,0,0
2016,2016 Upper Deck Marvel Gems - Diamond Cut Trillion,5,0,0,0,0
2026,Finest Autographs,13,0,0,0,0
2023,2023 Upper Deck Marvel Hawkeye - Trick Shots,15,0,0,0,0
2015,2015 Bulls-i-Toy Marvel's Avengers: Age of Ultron Dog Tags & Sticker Set - Base Dog Tags,18,0,0,0,0
2023,2023 Upper Deck Marvel Wandavision - Printing Plates Yellow,90,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Black Wave Refractor,100,0,0,0,0
2020,2020 SkyBox Marvel Masterpieces - Silver Spectrum Foil Autographs,90,0,0,0,0
2026,Superfractor 1/39,1,0,0,0,0
2023,2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Blue,63,0,0,0,0
2026,Superfractor 1/83,1,0,0,0,0
2016,2016 Upper Deck Marvel Annual - Top 10 Fights Printing Plate Cyan,10,0,0,0,0
2023,2023 Upper Deck Funko Pop Marvel Infinity Saga - Prototype,100,0,0,0,0
2023,2023 Fleer Ultra Marvel Wolverine - Medallions Red,50,0,0,0,0
2015,2015 Fleer Retro Marvel - 1994 Fleer Suspended Animation,24,0,0,0,0
2023,2023 Flair Marvel - High Noon,88,0,0,0,0
2021,2021 Upper Deck Marvel Black Diamond - Exquisite Collection Black,49,0,0,0,0
2026,Superfractor 1/185,1,0,0,0,0
2018,2018 Upper Deck Marvel Ant-Man and the Wasp - X-Con Background Check Printing Plates Yellow,10,0,0,0,0
2024,2024 Upper Deck Marvel Black Panther Wakanda Forever - Close Quarters Combat Purple,15,0,0,0,0
2015,2015 Rittenhouse Marvel: Agents of S.H.I.E.L.D. Season 2 - Promos,4,0,0,0,0
2023,2023 Fleer Ultra Marvel Wolverine - Aliases Printing Plates Yellow,18,0,0,0,0
2023,2023 Upper Deck Marvel The Falcon and The Winter Soldier - Mission Briefing Printing Plates Cyan,6,0,0,0,0
2015,2015 Upper Deck Marvel 3D - Legendary Playable DBG,1,0,0,0,0
2016,2016 Upper Deck Marvel Annual - Top 10 Issues Printing Plate Magenta,10,0,0,0,0
2023,2023 Upper Deck Marvel Loki Season 1 - TVA Profiles Printing Plates Cyan,15,0,0,0,0
2019,2019-20 Upper Deck Marvel Annual - Future Watch Heroes Printing Plates Black,5,0,0,0,0
2015,2015 Upper Deck Marvel Vibranium - Dual Comic Variant Autographs,5,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - Holograms Printing Plate Cyan,100,0,0,0,0
2023,2023 Upper Deck Spider-Man: No Way Home - In Action Gold Foil Autograph,8,0,0,0,0
2023,2023 Upper Deck Marvel What If…? - 1990 Marvel Universe Dimensions Gold,50,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Printing Plates Cyan,100,0,0,0,0
2015,2015 Upper Deck Marvel Vibranium - Universal Heroes Printing Plates Black,20,0,0,0,0
2023,2023 Upper Deck Marvel Eternals - Eternal Scenery Gold,10,0,0,0,0
2016,2016 Upper Deck Marvel Annual - Printing Plate Black,100,0,0,0,0
2024,2024 Upper Deck Marvel Guardians of the Galaxy Vol 3 - Ensemble Yellow,15,0,0,0,0
2024,2024 Finding Unicorn Marvel Comics Universe Evolution - Comics Puzzle C,9,0,0,0,0
2017,2017 Upper Deck Marvel Annual - Top 10 Issues Printing Plates Black,10,0,0,0,0
2013,2013 Fleer Retro Marvel - Power Blast,21,0,0,0,0
2020,2020 Upper Deck Marvel Anime - Stax Bottom Layer,15,0,0,0,0
2016,2016 Upper Deck Marvel Gems - Diamond Mine Triple,5,0,0,0,0
2023,2023 Fleer Ultra Marvel Wolverine - Team Affiliations Blue Foil,3,0,0,0,0
2015,2015 Rittenhouse Marvel The Avengers Silver Age - Classic Villains,12,0,0,0,0
2024,2024 Topps Chrome Marvel - Spider-man Gold Orange Refractor,1,0,0,0,0
2019,2019 Upper Deck Marvel Agents of S.H.I.E.L.D. Compendium - Character Profiles Autographs Variant Achievement,3,0,0,0,0
2023,2023 Upper Deck Marvel The Falcon and The Winter Soldier - Forged Vibranium Metal,16,0,0,0,0
2023,2023 Upper Deck Marvel Wandavision - Printing Plates Magenta,90,0,0,0,0
2022,2022 Upper Deck Allure Marvel Studios - Portal,62,0,0,0,0
2026,Negative Zone - Black Kaleidoscope,100,0,0,0,0
2023,2023 Upper Deck Marvel The Marvels Weekly - SSP Variants,3,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Daredevil: Born Again Orange Refractor,25,0,0,0,0
2019,2019 Upper Deck Marvel Premier - Achievements,5,0,0,0,0
2026,Adversaries - SuperFractor,20,0,0,0,0
2026,CosmicRay Refractor,100,0,0,0,0
2026,Superfractor 1/96,1,0,0,0,0
2016,2016 Upper Deck Marvel Gems - Diamond Mine Single Gold,12,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Reflections SuperFractor,5,0,0,0,0
2023,2023 Upper Deck Marvel Hawkeye - All Wrapped Up Blue,10,0,0,0,0
2020,2020-21 Upper Deck Marvel Annual - Sketch Cards,1,0,0,0,0
2023,2023 Upper Deck Marvel Doctor Strange in the Multiverse of Madness - Sorcerer Supremes,30,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - Sketches,1,0,0,0,0
2008,2008 Upper Deck Marvel Masterpieces Set 3 - 2008 Upper Deck Marvel Masterpieces Set 3,100,0,0,0,0
2013,2013 Upper Deck Marvel Now! - Cutting Edge Covers Variants Autographs,20,0,0,0,0
2018,2018 Upper Deck Marvel Masterpieces - Canvas Printing Plates Yellow,10,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - Star Rookies Printing Plate Achievements Black,5,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Magenta Glitter,18,0,0,0,0
2002,2002 FilmCardz Spider-Man - Hobby,9,0,0,0,0
2023,2023 Fleer Ultra Marvel Midnight Sons - Thaumaturgical Artifacts Gold Spectrum,9,0,0,0,0
2016,2016 Upper Deck Marvel Gems - Diamond Cut Heart,1,0,0,0,0
2022,2022 Upper Deck Spider-Man: Into the Spider-Verse - Canvas,12,0,0,0,0
2025,2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary Red Wave,10,0,0,0,0
2025,2025 Kakawow Aura Marvel - The Legend of Spider-Man Purple,6,0,0,0,0
2026,Superfractor 1/16,1,0,0,0,0
2024,2024 Upper Deck Marvel Spider-Man Renditions - Marvel Universe Impel Printing Plates Cyan,2,0,0,0,0
2025,2025 Kakawow Phantom Marvel Rivals - S1 Season Commemorative Black,32,0,0,0,0
2025,2025 Kakawow Aura Marvel - Script Art Single Green,15,0,0,0,0
2023,2023 Finding Unicorn Marvel Infinity Saga Origin - Pink,100,0,0,0,0
2024,2024 Upper Deck Marvel Black Panther Wakanda Forever - Gold,90,0,0,0,0
2015,2015 Upper Deck Marvel Ant-Man - 2015 Upper Deck Marvel Ant-Man,1,0,0,0,0
2015,2015 Upper Deck Marvel Vibranium - In Memoriam Printing Plates Yellow,20,0,0,0,0
2026,Superfractor 1/169,1,0,0,0,0
2023,2023 Upper Deck Marvel Moon Knight - Travelers of the Night Gun Metal,10,0,0,0,0
2021,2021 Panini Marvel Versus - 2021 Panini Marvel Versus,50,0,0,0,0
2024,2024 Upper Deck Marvel Black Panther Wakanda Forever - Fearless Warriors Purple,20,0,0,0,0
2023,2023 Fleer Ultra Marvel Wolverine - Greatest Battles Yellow Foil,21,0,0,0,0
2026,Superfractor 1/198,1,0,0,0,0
2002,2002 FilmCardz Spider-Man - Ultra-Rare,3,0,0,0,0
2016,2016 Upper Deck Marvel Annual - Top 10 Story Arcs Printing Plate Cyan,10,0,0,0,0
2024,2024 Upper Deck Women of Marvel - Foil Lt Fx - Purple,75,0,0,0,0
2013,2013 Fleer Retro Marvel - Ultra Stars,15,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Orange Wave Refractor,100,0,0,0,0
2023,2023 Upper Deck Funko Pop Marvel Infinity Saga - Chase Sticker Rainbow,100,0,0,0,0
2023,2023 Upper Deck Marvel Hawkeye - All Wrapped Up Gold,10,0,0,0,0
2022,2022 Upper Deck Allure Marvel Studios - Infinity Stones Time Stone Gold,20,0,0,0,0
2024,2024 Upper Deck Marvel Spider-Man - Sketches,1,0,0,0,0
2013,2013 Upper Deck Marvel Now! - Holo F/X 3D,42,0,0,0,0
2024,2024 Upper Deck Marvel Black Panther Wakanda Forever - Impressive Tech Blue,15,0,0,0,0
2023,2023 Flair Marvel - Flairium Original Art Achievements,6,0,0,0,0
2017,2017 Upper Deck Marvel Annual - Top 10 Issues Printing Plates Magenta,10,0,0,0,0
2018,2018 Upper Deck Marvel Masterpieces - What If Printing Plates Cyan,90,0,0,0,0
2026,Superfractor 1/159,1,0,0,0,0
2025,2025 Topps Chrome Sapphire Edition Marvel Studios - Sapphire Selections Red Sapphire,10,0,0,0,0
2024,2024 Topps Chrome Marvel - Avengers Infinity Red Refractor,1,0,0,0,0
2023,2023 Upper Deck Marvel Platinum - Amber Crystals,101,0,0,0,0
2023,2023 Upper Deck Marvel Hawkeye - Hitting the Target Blue,20,0,0,0,0
2019,2019 Flair Marvel - Through the Ages Golden Age,2,0,0,0,0
2023,2023 Upper Deck Marvel Moon Knight - Sky Blue,90,0,0,0,0
2020,2020 Upper Deck Marvel Anime - Chibi,65,0,0,0,0
2017,2017 Upper Deck Marvel Thor Ragnarok - Mini Comics Creator Autographs Acetate,19,0,0,0,0
2020,2020 Leclerc Marvel: Deviens un Héros - Sticker Backs,40,0,0,0,0
2024,2024 Upper Deck Marvel Spider-Man Renditions - Sketch Artists 2-Panel,1,0,0,0,0
2025,2025 Kakawow Aura Marvel - Villains of Marvel Orange,5,0,0,0,0
2018,2018 Fleer Ultra X-Men - Dead and Gone,10,0,0,0,0
2022,2022 Upper Deck Spider-Man: Into the Spider-Verse - Spectral Spider,7,0,0,0,0
2017,2017 Upper Deck Marvel Thor Ragnarok - Stars of Sakaar Autographs Dual,2,0,0,0,0
2025,2025 Topps Mint Marvel - Printing Plates Black,36,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - Top Teams Printing Plate Magenta,10,0,0,0,0
2024,2024 SkyBox Metal Universe Marvel Avengers - Comic Cuts Autographs,26,0,0,0,0
2019,2019 Flair Marvel - Anti-Matter,3,0,0,0,0
2024,2024 Upper Deck Marvel Allegiance Secret Wars - Variants,7,0,0,0,0
2016,2016 Upper Deck Marvel Gems - Diamond Mine Double Gold,10,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Avengers Shadowbox Red Refractor,20,0,0,0,0
2021,2021 SkyBox Metal Universe Marvel X-Men - Purely Periodic,85,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Comic Cuts Dual Autographs,14,0,0,0,0
2023,2023 Kakawow Phantom Disney 100 Marvel - Anniversary World Stamps,18,0,0,0,0
2023,2023 Upper Deck Marvel Hawkeye - Hitting the Target Gold,20,0,0,0,0
2018,2018 Fleer Ultra X-Men - Red Foil Artist Autographs,31,0,0,0,0
2022,2022 Fleer Ultra Marvel Avengers - 1st Appearances Printing Plates Magenta,15,0,0,0,0
2018,2018 Fleer Ultra X-Men - Deadpool Around the World Gold Foil,10,0,0,0,0
2023,2023 Upper Deck Marvel Hawkeye - Hitting the Target Purple,20,0,0,0,0
2026,World's Greatest Comic Magazine - SuperFractor,10,0,0,0,0
2022,2022 Marvel Masterpieces Printing Plate,76,0,0,0,0
2011,2011 Rittenhouse Marvel: Dangerous Divas - Sultry Seductresses Embossed,9,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Autographs Orange Refractor,1,0,0,0,1
2022,2022 Fleer Ultra Marvel Avengers - Printing Plates Cyan,100,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - The Snap Variations,100,0,0,0,0
2019,2019 Dave & Buster's Marvel Contest of Champions - 2019 Dave & Buster's Marvel Contest of Champions,66,0,0,0,0
2022,2022 SkyBox Marvel Masterpieces - Metallurgy,79,0,0,0,0
2025,2025 Kakawow Aura Marvel - Major Events Orange,8,0,0,0,0
2026,It's Clobberin' Time - Black,20,0,0,0,0
2023,2023 Upper Deck Marvel Moon Knight - Chamber of the Gods Sand,15,0,0,0,0
2023,2023 Upper Deck Marvel Platinum - Cover Variant Golden Treasures,197,0,0,0,0
2024,2024 SkyBox Metal Universe Marvel Avengers - Palladium Emerald,47,0,0,0,0
2023,2023 Upper Deck Marvel Hawkeye - Holiday Season Acetate,32,0,0,0,0
2023,2023 Upper Deck Marvel Doctor Strange in the Multiverse of Madness - That Wasn’t a Dream,43,0,0,0,0
2023,2023 Fleer Throwbacks '89 Marvel Edition - 1989 Sketch Card Achievement,1,0,0,0,0
2024,2024 Upper Deck Marvel Black Panther Wakanda Forever - Blue,90,0,0,0,0
2020,2020 Upper Deck Marvel's Runaways - Sketches,1,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - Holograms,41,0,0,0,0
2015,2015 Rittenhouse Marvel: Agents of S.H.I.E.L.D. Season 1 - Art of Level 7,6,0,0,0,0
2023,2023 Upper Deck Marvel Thor Love and Thunder - Scoring Gods,25,0,0,0,0
2026,Blacklight - Neon Orange Lava Refractor,100,0,0,0,0
2023,2023 Upper Deck Marvel Wandavision - One Lifetime or Another Autographed Film Cels,4,0,0,0,0
2017,2017 Upper Deck Marvel Premier - Busts Die Cut,8,0,0,0,0
2023,2023 Upper Deck Marvel Shang-Chi and the Legend of the Ten Rings - Hidden Metal Relics Bronze,24,0,0,0,0
2023,2023 Upper Deck Marvel Spider-Man Across the Spider-Verse Weekly - SP Variants,3,0,0,0,0
2024,2024 Upper Deck Marvel Studios Series 1 - UD Portraits Gold,4,0,0,0,0
2022,2022 Upper Deck Allure Marvel Studios - Movie Posters Golden Treasures,19,0,0,0,0
2013,2013 Fleer Retro Marvel - Quick Strike,21,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Cosmic Catastrophe Printing Plates Magenta,24,0,0,0,0
2017,2017 Upper Deck Marvel Spider-Man Homecoming - Webbed Threads Dual Autograph Memorabilia,2,0,0,0,0
2014,2014 Upper Deck Marvel Premier - Sketch Artists,1,0,0,0,0
2024,2024 Upper Deck Marvel Guardians of the Galaxy Vol 3 - Guardian Graphs Dual Printing Plates Black,9,0,0,0,0
2026,Topps Originals - Black,10,0,0,0,0
2017,2017 Upper Deck Marvel Annual - Top 10 Fights Printing Plates Black,10,0,0,0,0
2018,2018 Upper Deck Marvel's The Defenders - Color Wheel,100,0,0,0,0
2024,2024 Upper Deck Marvel Masterpieces '92 Platinum - Corner Box Creations Printing Plate Achievements Cyan,20,0,0,0,0
2025,2025 Topps Mint Marvel - Black,86,0,0,0,0
2019,2019 Upper Deck Marvel Agents of S.H.I.E.L.D. Compendium - Character Profiles Printing Plates Cyan,20,0,0,0,0
2024,2024 Upper Deck Marvel Studios Series 1 - Fluorescence Red,25,0,0,0,0
2018,2018 Upper Deck Marvel Avengers Infinity War - Precious Metal Gems Purple,1,0,0,0,0
2012,2012 Rittenhouse Marvel Bronze Age - Sketch Cards,1,0,0,0,0
2021,2021 Upper Deck Marvel Black Diamond - Exquisite Collection Red,49,0,0,0,0
2020,2020 Upper Deck Marvel Avengers Endgame & Captain Marvel - Exquisite Collection Diamond Relics,20,0,0,0,0
2024,2024 Upper Deck Marvel Guardians of the Galaxy Vol 3 - Ensemble Black,15,0,0,0,0
2024,2024 Upper Deck Marvel Masterpieces Nahuel Grego - Variant Covers Printing Plates Cyan,90,0,0,0,0
2026,Superfractor 1/166,1,0,0,0,0
2014,2014 Upper Deck Marvel Premier - Printing Plates Yellow,60,0,0,0,0
2022,2022 Fleer Ultra Marvel Avengers - Comic Clippings Autographs,50,0,0,0,0
2016,2016 Upper Deck Marvel Annual - Top 10 Villains Printing Plate Magenta,10,0,0,0,0
2026,Spider-Man Comic Cuts,15,0,0,0,0
2026,Screen Moments - SuperFractor,20,0,0,0,0
2008,2008 Upper Deck Marvel Masterpieces Set 2 - Fantastic Four Movie Memorabilia,5,0,0,0,0
2023,2023 Upper Deck Marvel Platinum - Platinum Duos Rainbow,6,0,0,0,0
2017,2017 Upper Deck Marvel Spider-Man Homecoming - Printing Plate Cyan,100,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Spectromatic Printing Plates Magenta,20,0,0,0,0
2017,2017 Upper Deck Marvel Thor Ragnarok - Dyson Rip Super Short Prints,9,0,0,0,0
2019,2019 Upper Deck Marvel Deadpool - Original Deadpool Art Achievement,10,0,0,0,0
2023,2023 Upper Deck Marvel Eternals - Purple,48,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - Printing Plates Magenta,100,0,0,0,0
2024,2024 Topps Chrome Marvel - Marvel Character Dual Autographs SuperFractor,3,0,0,0,0
2021,2021 SkyBox Metal Universe Marvel Spider-Man - Comic Cuts Autographed Masterworks,48,0,0,0,0
2023,2023 Fleer Ultra Marvel Wolverine - X-23 Gold Spectrum Foil,10,0,0,0,0
2024,2024 Topps Chrome Marvel - Mask Off SuperFractor,8,0,0,0,0
2026,Superfractor 1/118,1,0,0,0,0
2006,2006 Rittenhouse XIII: X-Men The Last Stand - SketchaFEX,1,0,0,0,0
2023,2023 Upper Deck Marvel Wandavision - Welcome to Westview Printing Plates Cyan,15,0,0,0,0
2024,2024 Upper Deck Marvel Masterpieces '92 Platinum - Fantastic Covers Printing Plate Achievements Black,10,0,0,0,0
2020,2020 Upper Deck Marvel Anime - Capsule Characters Mini Gold,50,0,0,0,0
2023,2023 Upper Deck Marvel Thor Love and Thunder - Love Red,80,0,0,0,0
2015,2015 Fleer Retro Marvel - 1960 Fleer Printing Plate Magenta,21,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Spectromatic Orange,11,0,0,0,0
2018,2018-19 Upper Deck Marvel Annual - Sketch Artists,1,0,0,0,0
2026,Fantastic Science Autographs - Black,12,0,0,0,0
2018,2018 Upper Deck Marvel Masterpieces - Autographs,2,0,0,0,0
2023,2023 Upper Deck Marvel Doctor Strange in the Multiverse of Madness - Pure Madness Gold,20,0,0,0,0
2019,2019 Upper Deck Marvel Spider-Man Far From Home - 2019 Upper Deck Marvel Spider-Man Far From Home,32,0,0,0,0
2025,2025 Topps Finest X-Men '97 - Sketch Artists,1,0,0,0,0
2024,2024 Fleer Ultra Matriarchs of Marvel - Genetics,18,0,0,0,0
2024,2024 Upper Deck Marvel Unbound - Autograph,52,0,0,0,0
2018,2018 Upper Deck Marvel Ant-Man and the Wasp - X-Con Background Check Printing Plates Black,10,0,0,0,0
2017,2017 Upper Deck Marvel Guardians of the Galaxy Vol. 2 - Pink Foil,90,0,0,0,0
2021,2021 SkyBox Metal Universe Marvel Spider-Man - Platinum Portraits,14,0,0,0,0
2026,Finest Timelines,10,0,0,0,0
2024,2024 Upper Deck Marvel Masterpieces Nahuel Grego - Variant Covers Printing Plates Magenta,90,0,0,0,0
2023,2023 Upper Deck Marvel Wandavision - We Are an Unusual Couple Printing Plates Black,18,0,0,0,0
2025,2025 Topps Chrome Marvel - Marvel Comics Facsimile Autographs,3,0,0,0,0
2015,2015 Bulls-i-Toy Marvel's Avengers: Age of Ultron Dog Tags & Sticker Set - Film Cels,6,0,0,0,0
2024,2024 Upper Deck Marvel Black Panther Wakanda Forever - Prominent Profiles Purple,10,0,0,0,0
2023,2023 Upper Deck Marvel Hawkeye - Silver and Gold Achievements,4,0,0,0,0
2025,2025 Kakawow Aura Marvel - Script Art Single Gold,21,0,0,0,0
2025,2025 Kakawow Phantom Marvel Rivals - Hero Lore Black,10,0,0,0,0
2023,2023 Upper Deck Marvel Platinum - Creator Art Variant Auto Orange Rainbow,97,0,0,0,0
2025,2025 Topps Chrome Marvel - Iron Man Gold Refractor,10,0,0,0,0
2024,2024 Upper Deck Marvel Guardians of the Galaxy Vol 3 - Guardian Graphs Duals,9,0,0,0,0
2023,2023 Upper Deck Marvel Eternals - Immortals and Mortals Autographs,10,0,0,0,0
2025,2025 Kakawow Aura Marvel - Marvel 80s Legends Red,9,0,0,0,0
2024,2024 Topps Chrome Marvel - Marvel Giant-Sized 50th Anniversary Orange Refractor,1,0,0,0,0
2023,2023 Upper Deck Marvel Wandavision - Agatha All Along Acetate,10,0,0,0,0
2016,2016 Upper Deck Marvel Annual - Top 10 Villains Printing Plate Cyan,10,0,0,0,0
2022,2022-23 Upper Deck Marvel Annual - Canvas Variant Printing Plate Cyan,100,0,0,0,0
2017,2017 Upper Deck Marvel Spider-Man Homecoming - Printing Plate Yellow,100,0,0,0,0
2023,2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Expeditionary Force Printing Plates Cyan,30,0,0,0,0
2025,2025 Kakawow Aura Marvel - Infinite Moments Gold,3,0,0,0,0
2008,2008 Upper Deck Marvel Masterpieces Set 2 - Marvel Heroines,9,0,0,0,0
2012,2012 Rittenhouse Marvel Greatest Heroes - Sketch Cards,1,0,0,0,0
2023,2023 Upper Deck Marvel Spider-Man Across the Spider-Verse Weekly - SSP Variants,3,0,0,0,0
2023,2023 Upper Deck Marvel Wandavision - Aren’t We a Fine Pair Achievements,9,0,0,0,0
2023,2023 Upper Deck Spider-Man: No Way Home - Friendly Neighborhood Spider-Man,40,0,0,0,0
2023,2023 Upper Deck Marvel The Falcon and The Winter Soldier - Character Profiles Red,10,0,0,0,0
2020,2020 Upper Deck Marvel Weekly - Negative Variant,10,0,0,0,0
2024,2024 Upper Deck Marvel Unbound Year 4 - Printing Plates Yellow,52,0,0,0,0
2025,2025 Topps Chrome Marvel Studios - Reflections,5,0,0,0,0
2021,2021 SkyBox Metal Universe Marvel X-Men - Platinum Portraits,23,0,0,0,0
2023,2023 Upper Deck Marvel Thor Love and Thunder - A Classic Thor Adventure,40,0,0,0,0
2018,2018 Fleer Ultra X-Men - Rainbow Foil,35,0,0,0,0
2025,2025 Topps Chrome Marvel - The New Avengers 20th Anniversary Red Wave,10,0,0,0,0
