Category,SetNumber/ID,Year,Name,MatchedWith,Similarity
CSV_ONLY,CSV#2393,2022,"2022-23 Upper Deck Marvel Annual - Top Teams Printing Plate Magenta","",
CSV_ONLY,CSV#2394,2022,"2022-23 Upper Deck Marvel Annual - Top Teams Printing Plate Yellow","",
CSV_ONLY,CSV#2395,2022,"2022-23 Upper Deck Marvel Annual - Vintage Backscatters Achievements","",
CSV_ONLY,CSV#2396,2023,"2023 E.Leclerc Marvel: Défie tes Héros","",
CSV_ONLY,CSV#2397,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip","",
CSV_ONLY,CSV#2398,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - 1988 Tape Music","",
CSV_ONLY,CSV#2399,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Dual Characters","",
CSV_ONLY,CSV#2400,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Galaxy Adventure Doodle","",
CSV_ONLY,CSV#2401,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Galaxy Force","",
CSV_ONLY,CSV#2402,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Legendary Comic","",
CSV_ONLY,CSV#2403,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Resplendent Character","",
CSV_ONLY,CSV#2404,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Resplendent Character Blue","",
CSV_ONLY,CSV#2405,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Resplendent Character Gold","",
CSV_ONLY,CSV#2406,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Resplendent Character Green","",
CSV_ONLY,CSV#2407,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Resplendent Character Orange","",
CSV_ONLY,CSV#2408,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Retro Arcade","",
CSV_ONLY,CSV#2409,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Time Freeze Frame","",
CSV_ONLY,CSV#2410,2023,"2023 Finding Unicorn Marvel Guardians of the Galaxy Vol. 3 Adventure Trip - Vast Galaxy Poster","",
CSV_ONLY,CSV#2411,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin","",
CSV_ONLY,CSV#2412,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Blue","",
CSV_ONLY,CSV#2413,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Comic Covers","",
CSV_ONLY,CSV#2414,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Comic Covers Sepia","",
CSV_ONLY,CSV#2415,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Gold","",
CSV_ONLY,CSV#2416,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Green","",
CSV_ONLY,CSV#2417,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Ink-Wash","",
CSV_ONLY,CSV#2418,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Ink-Wash Black","",
CSV_ONLY,CSV#2419,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Medallions","",
CSV_ONLY,CSV#2420,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Movie Poster 3D Lenticulars","",
CSV_ONLY,CSV#2421,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Past and Present Life","",
CSV_ONLY,CSV#2422,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Past and Present Life Gold","",
CSV_ONLY,CSV#2423,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Pink","",
CSV_ONLY,CSV#2424,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Printing Plates Black","",
CSV_ONLY,CSV#2425,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Printing Plates Cyan","",
CSV_ONLY,CSV#2426,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Printing Plates Magenta","",
CSV_ONLY,CSV#2427,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Printing Plates Yellow","",
CSV_ONLY,CSV#2428,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Purple","",
CSV_ONLY,CSV#2429,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Red","",
CSV_ONLY,CSV#2430,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Scenery","",
CSV_ONLY,CSV#2431,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Timeless Moments","",
CSV_ONLY,CSV#2432,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Villains Die Cut","",
CSV_ONLY,CSV#2433,2023,"2023 Finding Unicorn Marvel Infinity Saga Origin - Villains Die Cut Orange","",
CSV_ONLY,CSV#2434,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary","",
CSV_ONLY,CSV#2435,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Blue","",
CSV_ONLY,CSV#2436,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Comic Covers","",
CSV_ONLY,CSV#2437,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Comic Covers Blue","",
CSV_ONLY,CSV#2438,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Comic Covers Cyan","",
CSV_ONLY,CSV#2439,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Comic Covers Purple","",
CSV_ONLY,CSV#2440,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Commemorative Gems","",
CSV_ONLY,CSV#2441,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Dark Green","",
CSV_ONLY,CSV#2442,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Gold","",
CSV_ONLY,CSV#2443,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Green","",
CSV_ONLY,CSV#2444,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Pink","",
CSV_ONLY,CSV#2445,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Red","",
CSV_ONLY,CSV#2446,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Shadowbox Scroll","",
CSV_ONLY,CSV#2447,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Shadowbox Scroll Pink","",
CSV_ONLY,CSV#2448,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Shadowbox Scroll Silver","",
CSV_ONLY,CSV#2449,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Shadowbox Scroll White","",
CSV_ONLY,CSV#2450,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Stickers","",
CSV_ONLY,CSV#2451,2023,"2023 Finding Unicorn Marvel’s Avengers 60th Anniversary - Stickers Blue","",
CSV_ONLY,CSV#2454,2023,"2023 Flair Marvel - Artist Autograph","",
CSV_ONLY,CSV#2455,2023,"2023 Flair Marvel - Badge Flair","",
CSV_ONLY,CSV#2456,2023,"2023 Flair Marvel - Badge Flair Achievements","",
CSV_ONLY,CSV#2459,2023,"2023 Flair Marvel - Daybreak","",
CSV_ONLY,CSV#2461,2023,"2023 Flair Marvel - Flairium","",
CSV_ONLY,CSV#2462,2023,"2023 Flair Marvel - Flairium Achievements","",
CSV_ONLY,CSV#2463,2023,"2023 Flair Marvel - Flairium Artist Autograph","",
CSV_ONLY,CSV#2464,2023,"2023 Flair Marvel - Flairium Original Art Achievements","",
CSV_ONLY,CSV#2465,2023,"2023 Flair Marvel - High Noon","",
CSV_ONLY,CSV#2471,2023,"2023 Flair Marvel - Midnight","",
CSV_ONLY,CSV#2472,2023,"2023 Flair Marvel - Pin Flair","",
CSV_ONLY,CSV#2473,2023,"2023 Flair Marvel - Pin Flair Shadowbox Achievements","",
CSV_ONLY,CSV#2477,2023,"2023 Flair Marvel - Sketch Artists","",
CSV_ONLY,CSV#2478,2023,"2023 Flair Marvel - Sketch Artists 2-Piece Puzzles","",
CSV_ONLY,CSV#2479,2023,"2023 Flair Marvel - Sketch Artists 6-Piece Puzzles","",
CSV_ONLY,CSV#2481,2023,"2023 Flair Marvel - Solar Flair Sunspot Achievements","",
CSV_ONLY,CSV#2483,2023,"2023 Flair Marvel - Spring","",
CSV_ONLY,CSV#2484,2023,"2023 Flair Marvel - Summer","",
CSV_ONLY,CSV#2485,2023,"2023 Flair Marvel - Twilight","",
CSV_ONLY,CSV#2486,2023,"2023 Flair Marvel - Winter","",
CSV_ONLY,CSV#2489,2023,"2023 Fleer Throwbacks '89 Marvel Edition - All-Star Achievements","",
CSV_ONLY,CSV#2491,2023,"2023 Fleer Throwbacks '89 Marvel Edition - Exciting Stars","",
CSV_ONLY,CSV#2492,2023,"2023 Fleer Throwbacks '89 Marvel Edition - For the Record","",
CSV_ONLY,CSV#2497,2023,"2023 Fleer Throwbacks '89 Marvel Edition - Purple","",
CSV_ONLY,CSV#2499,2023,"2023 Fleer Throwbacks '89 Marvel Edition - Sketch 2-Piece Puzzle","",
CSV_ONLY,CSV#2500,2023,"2023 Fleer Throwbacks '89 Marvel Edition - Sketches","",
CSV_ONLY,CSV#2501,2023,"2023 Fleer Throwbacks '89 Marvel Edition - Super Stars","",
CSV_ONLY,CSV#2503,2023,"2023 Fleer Ultra Marvel Midnight Sons","",
CSV_ONLY,CSV#2504,2023,"2023 Fleer Ultra Marvel Midnight Sons - 3x3","",
CSV_ONLY,CSV#2506,2023,"2023 Fleer Ultra Marvel Midnight Sons - Base Set Achievements","",
CSV_ONLY,CSV#2507,2023,"2023 Fleer Ultra Marvel Midnight Sons - Blue","",
CSV_ONLY,CSV#2509,2023,"2023 Fleer Ultra Marvel Midnight Sons - Comic Clippings Autographs","",
CSV_ONLY,CSV#2510,2023,"2023 Fleer Ultra Marvel Midnight Sons - Comic Clippings Dual Autographs","",
CSV_ONLY,CSV#2511,2023,"2023 Fleer Ultra Marvel Midnight Sons - Cracks in the Tombstones","",
CSV_ONLY,CSV#2512,2023,"2023 Fleer Ultra Marvel Midnight Sons - Cracks in the Tombstones Minis","",
CSV_ONLY,CSV#2513,2023,"2023 Fleer Ultra Marvel Midnight Sons - Cracks in the Tombstones Minis Black","",
CSV_ONLY,CSV#2514,2023,"2023 Fleer Ultra Marvel Midnight Sons - Cracks in the Tombstones Minis Gold","",
CSV_ONLY,CSV#2515,2023,"2023 Fleer Ultra Marvel Midnight Sons - Cracks in the Tombstones Minis Red","",
CSV_ONLY,CSV#2516,2023,"2023 Fleer Ultra Marvel Midnight Sons - Dark Texts Booklets","",
CSV_ONLY,CSV#2517,2023,"2023 Fleer Ultra Marvel Midnight Sons - Gold Rainbow","",
CSV_ONLY,CSV#2518,2023,"2023 Fleer Ultra Marvel Midnight Sons - Gold Spectrum","",
CSV_ONLY,CSV#2519,2023,"2023 Fleer Ultra Marvel Midnight Sons - Green","",
CSV_ONLY,CSV#2520,2023,"2023 Fleer Ultra Marvel Midnight Sons - Hellfire","",
CSV_ONLY,CSV#2521,2023,"2023 Fleer Ultra Marvel Midnight Sons - Hellfire Achievements","",
CSV_ONLY,CSV#2523,2023,"2023 Fleer Ultra Marvel Midnight Sons - Late Night Creep Concert","",
CSV_ONLY,CSV#2524,2023,"2023 Fleer Ultra Marvel Midnight Sons - Medallions","",
CSV_ONLY,CSV#2527,2023,"2023 Fleer Ultra Marvel Midnight Sons - Medallions Opal Black","",
CSV_ONLY,CSV#2529,2023,"2023 Fleer Ultra Marvel Midnight Sons - Medallions Purple Amethyst","",
CSV_ONLY,CSV#2532,2023,"2023 Fleer Ultra Marvel Midnight Sons - Midnight Sketch","",
CSV_ONLY,CSV#2533,2023,"2023 Fleer Ultra Marvel Midnight Sons - Orange","",
CSV_ONLY,CSV#2534,2023,"2023 Fleer Ultra Marvel Midnight Sons - Purple","",
CSV_ONLY,CSV#2536,2023,"2023 Fleer Ultra Marvel Midnight Sons - Silver Rainbow","",
CSV_ONLY,CSV#2537,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spellcraft Stories","",
CSV_ONLY,CSV#2538,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spellcraft Stories Blue","",
CSV_ONLY,CSV#2539,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spellcraft Stories Gold Spectrum","",
CSV_ONLY,CSV#2542,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spellcraft Stories Purple","",
CSV_ONLY,CSV#2543,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spellcraft Stories Red","",
CSV_ONLY,CSV#2544,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spirits of Vengeance","",
CSV_ONLY,CSV#2545,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spirits of Vengeance Blue","",
CSV_ONLY,CSV#2546,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spirits of Vengeance Gold Spectrum","",
CSV_ONLY,CSV#2547,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spirits of Vengeance Green","",
CSV_ONLY,CSV#2548,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spirits of Vengeance Orange","",
CSV_ONLY,CSV#2549,2023,"2023 Fleer Ultra Marvel Midnight Sons - Spirits of Vengeance Purple","",
CSV_ONLY,CSV#2551,2023,"2023 Fleer Ultra Marvel Midnight Sons - Strange Tales","",
CSV_ONLY,CSV#2552,2023,"2023 Fleer Ultra Marvel Midnight Sons - Strange Tales Blue","",
CSV_ONLY,CSV#2553,2023,"2023 Fleer Ultra Marvel Midnight Sons - Strange Tales Gold Spectrum","",
CSV_ONLY,CSV#2554,2023,"2023 Fleer Ultra Marvel Midnight Sons - Strange Tales Green","",
CSV_ONLY,CSV#2555,2023,"2023 Fleer Ultra Marvel Midnight Sons - Strange Tales Orange","",
CSV_ONLY,CSV#2556,2023,"2023 Fleer Ultra Marvel Midnight Sons - Strange Tales Purple","",
CSV_ONLY,CSV#2557,2023,"2023 Fleer Ultra Marvel Midnight Sons - Strange Tales Red","",
CSV_ONLY,CSV#2558,2023,"2023 Fleer Ultra Marvel Midnight Sons - Thaumaturgical Artifacts","",
CSV_ONLY,CSV#2559,2023,"2023 Fleer Ultra Marvel Midnight Sons - Thaumaturgical Artifacts Blue","",
CSV_ONLY,CSV#2560,2023,"2023 Fleer Ultra Marvel Midnight Sons - Thaumaturgical Artifacts Gold Spectrum","",
CSV_ONLY,CSV#2561,2023,"2023 Fleer Ultra Marvel Midnight Sons - Thaumaturgical Artifacts Green","",
CSV_ONLY,CSV#2562,2023,"2023 Fleer Ultra Marvel Midnight Sons - Thaumaturgical Artifacts Orange","",
CSV_ONLY,CSV#2563,2023,"2023 Fleer Ultra Marvel Midnight Sons - Thaumaturgical Artifacts Purple","",
CSV_ONLY,CSV#2564,2023,"2023 Fleer Ultra Marvel Midnight Sons - Thaumaturgical Artifacts Red","",
CSV_ONLY,CSV#2565,2023,"2023 Fleer Ultra Marvel Midnight Sons - Ultra Shades","",
CSV_ONLY,CSV#2566,2023,"2023 Fleer Ultra Marvel Midnight Sons - Ultra Shades Autographs","",
CSV_ONLY,CSV#2567,2023,"2023 Fleer Ultra Marvel Midnight Sons - Ultrabillities","",
CSV_ONLY,CSV#2569,2023,"2023 Fleer Ultra Marvel Wolverine - 3 x 3","",
CSV_ONLY,CSV#2578,2023,"2023 Fleer Ultra Marvel Wolverine - Aliases Printing Plates Cyan","",
CSV_ONLY,CSV#2579,2023,"2023 Fleer Ultra Marvel Wolverine - Aliases Printing Plates Magenta","",
CSV_ONLY,CSV#2580,2023,"2023 Fleer Ultra Marvel Wolverine - Aliases Printing Plates Yellow","",
CSV_ONLY,CSV#2583,2023,"2023 Fleer Ultra Marvel Wolverine - Animation Cel Red Artist Autographs","",
CSV_ONLY,CSV#2584,2023,"2023 Fleer Ultra Marvel Wolverine - Base Set Achievements","",
CSV_ONLY,CSV#2586,2023,"2023 Fleer Ultra Marvel Wolverine - Blue Foil Achievement","",
CSV_ONLY,CSV#2589,2023,"2023 Fleer Ultra Marvel Wolverine - Comic Cuts Autographs","",
CSV_ONLY,CSV#2590,2023,"2023 Fleer Ultra Marvel Wolverine - Comic Cuts Dual Autographs","",
CSV_ONLY,CSV#2595,2023,"2023 Fleer Ultra Marvel Wolverine - Gold Rainbow Foil","",
CSV_ONLY,CSV#2602,2023,"2023 Fleer Ultra Marvel Wolverine - Greatest Battles Red Foil","",
CSV_ONLY,CSV#2605,2023,"2023 Fleer Ultra Marvel Wolverine - Green Foil Achievement","",
CSV_ONLY,CSV#2618,2023,"2023 Fleer Ultra Marvel Wolverine - Red Foil Artist Autographs","",
CSV_ONLY,CSV#2619,2023,"2023 Fleer Ultra Marvel Wolverine - Silver Rainbow Foil","",
CSV_ONLY,CSV#2620,2023,"2023 Fleer Ultra Marvel Wolverine - Sketch Artists","",
CSV_ONLY,CSV#2621,2023,"2023 Fleer Ultra Marvel Wolverine - Sketch Card Puzzle Achievement","",
CSV_ONLY,CSV#2630,2023,"2023 Fleer Ultra Marvel Wolverine - Totally Covered Comic Cuts Achievements","",
CSV_ONLY,CSV#2634,2023,"2023 Fleer Ultra Marvel Wolverine - X-23","",
CSV_ONLY,CSV#2635,2023,"2023 Fleer Ultra Marvel Wolverine - X-23 Blue Foil","",
CSV_ONLY,CSV#2636,2023,"2023 Fleer Ultra Marvel Wolverine - X-23 Gold Spectrum Foil","",
CSV_ONLY,CSV#2637,2023,"2023 Fleer Ultra Marvel Wolverine - X-23 Green Foil","",
CSV_ONLY,CSV#2638,2023,"2023 Fleer Ultra Marvel Wolverine - X-23 Orange Foil","",
CSV_ONLY,CSV#2639,2023,"2023 Fleer Ultra Marvel Wolverine - X-23 Yellow Foil","",
CSV_ONLY,CSV#2641,2023,"2023 Kakawow Phantom Disney 100 Marvel","",
CSV_ONLY,CSV#2642,2023,"2023 Kakawow Phantom Disney 100 Marvel - Anniversary World Stamps","",
CSV_ONLY,CSV#2643,2023,"2023 Kakawow Phantom Disney 100 Marvel - Die Cuts","",
CSV_ONLY,CSV#2644,2023,"2023 Kakawow Phantom Disney 100 Marvel - Final Frames","",
CSV_ONLY,CSV#2645,2023,"2023 Kakawow Phantom Disney 100 Marvel - Fireworks","",
CSV_ONLY,CSV#2646,2023,"2023 Kakawow Phantom Disney 100 Marvel - Heroes and Villains","",
CSV_ONLY,CSV#2647,2023,"2023 Kakawow Phantom Disney 100 Marvel - Movie Posters","",
CSV_ONLY,CSV#2648,2023,"2023 Kakawow Phantom Disney 100 Marvel - My Hero","",
CSV_ONLY,CSV#2649,2023,"2023 Kakawow Phantom Disney 100 Marvel - Silver","",
CSV_ONLY,CSV#2650,2023,"2023 Panini Marvel Spider-Man Welcome to the Spider-Verse Sticker Collection","",
CSV_ONLY,CSV#2651,2023,"2023 Panini Marvel Spider-Man Welcome to the Spider-Verse Sticker Collection - Cards","",
CSV_ONLY,CSV#2652,2023,"2023 Panini Marvel Spider-Man Welcome to the Spider-Verse Sticker Collection - Limited Edition Cards","",
CSV_ONLY,CSV#2653,2023,"2023 Panini Marvel the Amazing Spider-Man 60th Anniversary Sticker Collection","",
CSV_ONLY,CSV#2655,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Chase Sticker","",
CSV_ONLY,CSV#2657,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Clear Cut","",
CSV_ONLY,CSV#2658,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Confetti Bomb","",
CSV_ONLY,CSV#2659,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Convention","",
CSV_ONLY,CSV#2660,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Facsimile Signature","",
CSV_ONLY,CSV#2662,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Funko Art Chase Sticker","",
CSV_ONLY,CSV#2664,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Funko Art Confetti Bomb","",
CSV_ONLY,CSV#2667,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Patina","",
CSV_ONLY,CSV#2669,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Promo","",
CSV_ONLY,CSV#2670,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Prototype","",
CSV_ONLY,CSV#2672,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Shorts","",
CSV_ONLY,CSV#2673,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Shorts Chase Sticker","",
CSV_ONLY,CSV#2674,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Shorts Chase Sticker Rainbow","",
CSV_ONLY,CSV#2675,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Shorts Confetti Bomb","",
CSV_ONLY,CSV#2676,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Sketch Artists","",
CSV_ONLY,CSV#2677,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Spectrum","",
CSV_ONLY,CSV#2678,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Spectrum Facsimile Signature","",
CSV_ONLY,CSV#2679,2023,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Super Rare Variation Achievements","",
CSV_ONLY,CSV#2680,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men","",
CSV_ONLY,CSV#2681,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - A Cosmic Journey","",
CSV_ONLY,CSV#2682,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - A Cosmic Journey Black & White","",
CSV_ONLY,CSV#2683,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - A Cosmic Journey Printing Plates Black","",
CSV_ONLY,CSV#2684,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - A Cosmic Journey Printing Plates Cyan","",
CSV_ONLY,CSV#2685,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - A Cosmic Journey Printing Plates Magenta","",
CSV_ONLY,CSV#2686,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - A Cosmic Journey Printing Plates Yellow","",
CSV_ONLY,CSV#2687,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Allegiance Booklets Autographs","",
CSV_ONLY,CSV#2688,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Avengers Red & Blue","",
CSV_ONLY,CSV#2689,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - AvX Achievements","",
CSV_ONLY,CSV#2690,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Black & White","",
CSV_ONLY,CSV#2691,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Blue Rainbow","",
CSV_ONLY,CSV#2692,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Chapters","",
CSV_ONLY,CSV#2693,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Chapters Autographs","",
CSV_ONLY,CSV#2694,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Chapters Black & White","",
CSV_ONLY,CSV#2695,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Chapters Canvas","",
CSV_ONLY,CSV#2696,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Chapters Gold Aurum","",
CSV_ONLY,CSV#2697,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Chapters Rainbow","",
CSV_ONLY,CSV#2698,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Clash Panels Comic Clippings Booklets","",
CSV_ONLY,CSV#2699,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Collision Event A-X Babies Lenticulars","",
CSV_ONLY,CSV#2700,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Collision Event Lenticulars","",
CSV_ONLY,CSV#2701,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Comic Covers","",
CSV_ONLY,CSV#2702,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Comic Covers Black & White","",
CSV_ONLY,CSV#2703,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Comic Covers Printing Plates Black","",
CSV_ONLY,CSV#2704,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Comic Covers Printing Plates Cyan","",
CSV_ONLY,CSV#2705,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Comic Covers Printing Plates Magenta","",
CSV_ONLY,CSV#2706,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Comic Covers Printing Plates Yellow","",
CSV_ONLY,CSV#2707,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Cosmic Red & Gold","",
CSV_ONLY,CSV#2708,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Gold Aurum","",
CSV_ONLY,CSV#2710,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Head to Head Comic Clippings","",
CSV_ONLY,CSV#2711,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Jean Grey Puzzle","",
CSV_ONLY,CSV#2713,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Protectors of Utopia","",
CSV_ONLY,CSV#2715,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Rainbow","",
CSV_ONLY,CSV#2717,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Sketch Artists","",
CSV_ONLY,CSV#2718,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Spectromatic History Blue","",
CSV_ONLY,CSV#2719,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Spectromatic History Green","",
CSV_ONLY,CSV#2720,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Spectromatic History Orange","",
CSV_ONLY,CSV#2721,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Spectromatic History Purple","",
CSV_ONLY,CSV#2722,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Spectromatic History Red","",
CSV_ONLY,CSV#2723,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Story of Hope Summers","",
CSV_ONLY,CSV#2724,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Story of Hope Summers Black & White","",
CSV_ONLY,CSV#2725,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Story of Hope Summers Pprinting Plates Black","",
CSV_ONLY,CSV#2726,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Story of Hope Summers Pprinting Plates Cyan","",
CSV_ONLY,CSV#2727,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Story of Hope Summers Pprinting Plates Magenta","",
CSV_ONLY,CSV#2728,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Story of Hope Summers Pprinting Plates Yellow","",
CSV_ONLY,CSV#2729,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - To Save Earth","",
CSV_ONLY,CSV#2730,2023,"2023 Upper Deck Marvel Allegiance: Avengers vs X-Men - Turning Point Holograms","",
CSV_ONLY,CSV#2732,2023,"2023 Upper Deck Marvel Allegiance: The Infinity Trilogy","",
CSV_ONLY,CSV#2734,2023,"2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Canvas Chapters","",
