legacy_set_id,legacy_name,legacy_year,legacy_main_set_id,legacy_main_set_name,legacy_card_count,suggested_canonical_set_id,suggested_canonical_name,suggested_confidence,reason
1705,"marvel 2023 upper deck allegiance infinity trilogy infinity gems Reality",2023,67,"Marvel 2023 Upper Deck Allegiance Infinity Trilogy ",5,4955,"2023 Upper Deck Marvel Allegiance: The Infinity Trilogy - Infinity Gems Reality",95,subset_term_match_95%
1956,"marvel 2024 topps chrome avengers infinity Black Wave",2024,74,"Marvel 2024 Topps Chrome ",5,5708,"2024 Topps Chrome Marvel - Avengers Infinity Black Wave Refractor",91,subset_term_match_91%
1958,"marvel 2024 topps chrome avengers infinity Superfractor",2024,74,"Marvel 2024 Topps Chrome ",5,5710,"2024 Topps Chrome Marvel - Avengers Infinity SuperFractor",100,token_overlap_100%
1957,"marvel 2024 topps chrome avengers infinity Red Refractor",2024,74,"Marvel 2024 Topps Chrome ",5,5709,"2024 Topps Chrome Marvel - Avengers Infinity Red Refractor",99,subset_term_match_105%
1955,"marvel 2024 topps chrome avengers infinity",2024,74,"Marvel 2024 Topps Chrome ",5,5710,"2024 Topps Chrome Marvel - Avengers Infinity SuperFractor",86,token_overlap_86%
1084,"2024 skybox metal universe avengers geodes SP",2024,4,"2024 Skybox Metal Universe Avengers ",5,5667,"2024 SkyBox Metal Universe Marvel Avengers - Geodes",91,subset_term_match_91%
1066,"1995 fleer dc vs marvel promo",1995,2,"1995 Fleer DC vs Marvel ",5,2694,"1995 Fleer DC vs. Marvel Comics",83,token_overlap_83%
1143,"marvel 1992 masterpieces battle spectra",1992,7,"Marvel 1992 Masterpieces ",5,2640,"1992 SkyBox Marvel Masterpieces - Battle Spectra",83,token_overlap_83%
1335,"marvel 2016 masterpieces Gold Foil Signature",2016,,,5,3390,"2016 Upper Deck Marvel Masterpieces - Gold Foil Signature Series",82,subset_term_match_82%
1421,"marvel 2021 upper deck annual Red",2021,,,5,4323,"2021-22 Upper Deck Marvel Annual - Red",86,token_overlap_86%
1604,"marvel 2022 upper deck annual star rookies",2022,,,5,4578,"2022-23 Upper Deck Marvel Annual - Star Rookies",88,token_overlap_88%
2044,"marvel 2024 topps chrome wolverine 50th anniversary Red Refractor",2024,74,"Marvel 2024 Topps Chrome ",5,2430,"2024 Topps Chrome Marvel - Marvel Giant-Sized 50th Anniversary Red Refractor",85,subset_term_match_85%
2201,"Marvel 2024 Upper Deck Studios Fluorescence",2024,,,4,6147,"2024 Upper Deck Marvel Studios Series 1",83,token_overlap_83%
1256,"marvel 1997 fleer premium qfx Lazerblast",1997,37,"Marvel 1997 Fleer Premium QFX ",4,2755,"1997 Fleer/SkyBox Marvel Premium QFX",83,token_overlap_83%
1395,"marvel 2020 masterpieces What If Autograph",2020,57,"Marvel 2020 Masterpieces ",4,4054,"2020 SkyBox Marvel Masterpieces - What If",83,token_overlap_83%
1062,"1995 fleer dc vs marvel amalgam preview",1995,2,"1995 Fleer DC vs Marvel ",4,2695,"1995 Fleer DC vs. Marvel Comics - Amalgam Preview",88,token_overlap_88%
1349,"marvel 2016 masterpieces What If Autograph",2016,54,"Marvel 2016 Masterpieces ",4,3408,"2016 Upper Deck Marvel Masterpieces - What If... Autograph",80,subset_term_match_80%
1541,"marvel 2022 ultra avengers artist spotlight",2022,64,"Marvel 2022 Ultra Avengers ",4,4347,"2022 Fleer Ultra Marvel Avengers - Artist Spotlight",86,token_overlap_86%
1562,"marvel 2022 ultra avengers greatest battles Green Foil",2022,64,"Marvel 2022 Ultra Avengers ",4,4385,"2022 Fleer Ultra Marvel Avengers - Greatest Battles Green Foil",94,subset_term_match_94%
1067,"2023 upper deck marvel platinum red rainbow autograph",2023,3,"2023 Upper Deck Marvel Platinum ",3,5280,"2023 Upper Deck Marvel Platinum - Red Rainbow Autographs",99,same_main_set_103%
1787,"marvel 2023 upper deck platinum Creator Art Variant Blue Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",3,5249,"2023 Upper Deck Marvel Platinum - Creator Art Variant Blue Rainbow",100,token_overlap_100%
2235,"Marvel 2025 Topps Chrome Studios Thunderbolts Content Capture Autograph",2025,,,3,6655,"2025 Topps Chrome Marvel Studios - Thunderbolts Content Capture",89,token_overlap_89%
1388,"marvel 2020 masterpieces Holofoil",2020,57,"Marvel 2020 Masterpieces ",3,4036,"2020 SkyBox Marvel Masterpieces - Holofoil",80,token_overlap_80%
1380,"marvel 2020 masterpieces Battle Spectra",2020,,,3,4031,"2020 SkyBox Marvel Masterpieces - Battle Spectra",83,token_overlap_83%
1413,"marvel 2021 upper deck annual Green",2021,,,3,4311,"2021-22 Upper Deck Marvel Annual - Green",86,token_overlap_86%
1382,"marvel 2020 masterpieces Canvas Red Spectrum Foil",2020,57,"Marvel 2020 Masterpieces ",3,4049,"2020 SkyBox Marvel Masterpieces - Red Spectrum Foil",91,subset_term_match_91%
1387,"marvel 2020 masterpieces Gold Foil Signature",2020,57,"Marvel 2020 Masterpieces ",3,4035,"2020 SkyBox Marvel Masterpieces - Gold Foil",91,subset_term_match_91%
1177,"marvel 1994 masterpieces Gold Foil Signature Series",1994,20,"Marvel 1994 Masterpieces ",3,2665,"1994 Fleer Marvel Masterpieces Hildebrandt Brothers - Gold Foil Signature",82,subset_term_match_82%
1564,"marvel 2022 ultra avengers Green",2022,64,"Marvel 2022 Ultra Avengers ",3,4331,"2022 Fleer Ultra Marvel Avengers",80,token_overlap_80%
1544,"marvel 2022 ultra avengers artist spotlight Orange Foil",2022,64,"Marvel 2022 Ultra Avengers ",3,4352,"2022 Fleer Ultra Marvel Avengers - Artist Spotlight Orange Foil",94,subset_term_match_94%
1596,"marvel 2022 upper deck annual Magenta Sparkle",2022,,,3,4555,"2022-23 Upper Deck Marvel Annual - Magenta",91,subset_term_match_91%
1782,"marvel 2023 upper deck platinum Cover Variant Purple",2023,69,"Marvel 2023 Upper Deck Platinum",3,5241,"2023 Upper Deck Marvel Platinum - Cover Variant Purple Pixel",89,token_overlap_89%
1790,"marvel 2023 upper deck platinum Creator Art Variant Red Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",3,5254,"2023 Upper Deck Marvel Platinum - Creator Art Variant Red Rainbow",100,token_overlap_100%
1837,"marvel 2023 upper deck what if jambalaya SP",2023,70,"Marvel 2023 Upper Deck What If ",3,5492,"2023 Upper Deck Marvel What If…? - Jambalaya",88,token_overlap_88%
2197,"Marvel 2020 Upper Deck Ages Saturday Morning Cartoons",2020,,,2,4086,"2020 Upper Deck Marvel Ages - Saturday Morning Cartoons",100,token_overlap_100%
1930,"marvel 2024 skybox masterpieces xl Spectrum Foil Variant",2024,73,"Marvel 2024 Skybox Masterpieces XL ",2,5641,"2024 SkyBox Marvel Masterpieces XL - Epic Purple Foil",80,subset_term_match_80%
1065,"1995 fleer dc vs marvel mirage",1995,2,"1995 Fleer DC vs Marvel ",2,2694,"1995 Fleer DC vs. Marvel Comics",83,token_overlap_83%
1208,"marvel 1995 masterpieces Mirage",1995,25,"Marvel 1995 Masterpieces ",2,2702,"1995 Fleer Marvel Masterpieces - Mirage",80,token_overlap_80%
1440,"marvel 2021 x men metal universe platinum portraits Platinum Portraits",2021,59,"Marvel 2021 X-Men metal Universe ",2,4223,"2021 SkyBox Metal Universe Marvel X-Men - Platinum Portraits",93,subset_term_match_93%
1543,"marvel 2022 ultra avengers artist spotlight Green Foil",2022,64,"Marvel 2022 Ultra Avengers ",2,4351,"2022 Fleer Ultra Marvel Avengers - Artist Spotlight Green Foil",94,subset_term_match_94%
1791,"marvel 2023 upper deck platinum Creator Art Variant Yellow Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",2,5255,"2023 Upper Deck Marvel Platinum - Creator Art Variant Yellow Rainbow",99,subset_term_match_105%
1815,"marvel 2023 upper deck platinum White Rainbow Auto",2023,69,"Marvel 2023 Upper Deck Platinum",2,5288,"2023 Upper Deck Marvel Platinum - White Rainbow",88,token_overlap_88%
1396,"marvel 2020 masterpieces What If...",2020,57,"Marvel 2020 Masterpieces ",1,4054,"2020 SkyBox Marvel Masterpieces - What If",83,token_overlap_83%
1786,"marvel 2023 upper deck platinum Creator Art Variant",2023,69,"Marvel 2023 Upper Deck Platinum",1,5244,"2023 Upper Deck Marvel Platinum - Creator Art Variant",100,token_overlap_100%
2192,"Marvel 2020 Upper Deck Ages Copper Metal Relics",2020,,,1,4081,"2020 Upper Deck Marvel Ages - Metal Relics Copper",99,subset_term_match_105%
2200,"Marvel 2024 Upper Deck Studios Signature Sensations",2024,,,1,6179,"2024 Upper Deck Marvel Studios Series 1 - Signature Sensations",93,subset_term_match_93%
2198,"Marvel 2024 Upper Deck Studios Lunch Box Legends",2024,,,1,6210,"2024 Upper Deck Marvel Studios Series 2: Cinematic - Lunch Box Legends",80,token_overlap_80%
2219,"Marvel 2025 Topps Chrome Black Foil Sketch",2025,,,1,6474,"2025 Topps Chrome Marvel - Artist Sketch Black Foil",98,subset_term_match_98%
1384,"marvel 2020 masterpieces Epic Purple",2020,57,"Marvel 2020 Masterpieces ",1,4034,"2020 SkyBox Marvel Masterpieces - Epic Purple",83,token_overlap_83%
1307,"marvel 2013 fleer retro Autograph",2013,51,"Marvel 2013 Fleer Retro ",1,2962,"2013 Fleer Retro Marvel",80,token_overlap_80%
1314,"marvel 2015 fleer retro 1992 Impel X-Men",2015,52,"Marvel 2015 Fleer Retro ",1,3102,"2015 Fleer Retro Marvel - 1992 Impel Uncanny X-Men",88,token_overlap_88%
1315,"marvel 2015 fleer retro 1994 Flair",2015,52,"Marvel 2015 Fleer Retro ",1,3107,"2015 Fleer Retro Marvel - 1994 Flair Origins",86,token_overlap_86%
1355,"marvel 2017 spider man metals Achievement",2017,55,"2017 Fleer Ultra Marvel Spider-Man",1,3409,"2017 Fleer Ultra Marvel Spider-Man",82,same_main_set_82%
1360,"marvel 2017 spider man metals Printing Plate",2017,55,"2017 Fleer Ultra Marvel Spider-Man",1,3456,"2017 Fleer Ultra Marvel Spider-Man - Printing Plate Black",82,same_main_set_82%
1441,"marvel 2021 x men metal universe Purple",2021,59,"Marvel 2021 X-Men metal Universe ",1,4205,"2021 SkyBox Metal Universe Marvel X-Men",88,subset_term_match_88%
1442,"marvel 2021 x men metal universe Recious Metal Gems Red",2021,59,"Marvel 2021 X-Men metal Universe ",1,4225,"2021 SkyBox Metal Universe Marvel X-Men - Precious Metal Gems Red",85,subset_term_match_85%
1444,"marvel 2021 x men metal universe Z-Force",2021,59,"Marvel 2021 X-Men metal Universe ",1,4205,"2021 SkyBox Metal Universe Marvel X-Men",88,subset_term_match_88%
1487,"marvel 2022 masterpieces Gold Foil Signature",2022,62,"Marvel 2022 Masterpieces ",1,4433,"2022 SkyBox Marvel Masterpieces - Gold Foil",91,subset_term_match_91%
1559,"marvel 2022 ultra avengers Gold Foil",2022,64,"Marvel 2022 Ultra Avengers ",1,4379,"2022 Fleer Ultra Marvel Avengers - Gold Rainbow Foil",85,subset_term_match_85%
1542,"marvel 2022 ultra avengers artist spotlight Bronze Foil",2022,64,"Marvel 2022 Ultra Avengers ",1,4348,"2022 Fleer Ultra Marvel Avengers - Artist Spotlight Blue Foil",83,subset_term_match_83%
1563,"marvel 2022 ultra avengers greatest battles Orange Foil",2022,64,"Marvel 2022 Ultra Avengers ",1,4386,"2022 Fleer Ultra Marvel Avengers - Greatest Battles Orange Foil",94,subset_term_match_94%
1627,"marvel 2023 flair Fall Flair",2023,65,"Marvel 2023 Flair ",1,4658,"2023 Flair Marvel - Fall",100,token_overlap_100%
1660,"marvel 2023 fleer ultra wolverine medallions Bronze",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",1,4808,"2023 Fleer Ultra Marvel Wolverine - Medallions Bronze",100,token_overlap_100%
1766,"marvel 2023 upper deck platinum Autograh Red Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",1,5279,"2023 Upper Deck Marvel Platinum - Red Rainbow",88,token_overlap_88%
1788,"marvel 2023 upper deck platinum Creator Art Variant Green Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",1,5251,"2023 Upper Deck Marvel Platinum - Creator Art Variant Green Rainbow",100,token_overlap_100%
1792,"marvel 2023 upper deck platinum Creator Auto Blue Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",1,5245,"2023 Upper Deck Marvel Platinum - Creator Art Variant Auto Blue Rainbow",87,subset_term_match_87%
1793,"marvel 2023 upper deck platinum Creator Auto Green Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",1,5251,"2023 Upper Deck Marvel Platinum - Creator Art Variant Green Rainbow",80,token_overlap_80%
1844,"marvel 2023 upper deck what if Possibilities Red",2023,70,"Marvel 2023 Upper Deck What If ",1,5499,"2023 Upper Deck Marvel What If…? - Possibilities Red",100,token_overlap_100%
